provinsi,kabupaten_kota,komoditas,unit,tanggal_awal,harga_tanggal_awal
Jawa Tengah,Kota Magelang,Gula Pasir Curah,kg,26/02/2026,16833
Jawa Tengah,Kota Magelang,Minyak Goreng Sawit Kemasan Premium,lt,26/02/2026,20333
Jawa Tengah,Kota Magelang,Minyak Goreng Sawit Curah,lt,26/02/2026,16500
Jawa Tengah,Kota Magelang,Minyakita,lt,26/02/2026,15700
Jawa Tengah,Kota Magelang,Daging Sapi Paha Belakang,kg,26/02/2026,135000
Jawa Tengah,Kota Magelang,Daging Ayam Ras,kg,26/02/2026,38667
Jawa Tengah,Kota Magelang,Telur Ayam Ras,kg,26/02/2026,28667
Jawa Tengah,Kota Magelang,Tepung Terigu,kg,26/02/2026,12000
Jawa Tengah,Kota Magelang,Kedelai Impor,kg,26/02/2026,11000
Jawa Tengah,Kota Magelang,Cabai Merah Keriting,kg,26/02/2026,37000
Jawa Tengah,Kota Magelang,Cabai Rawit Merah,kg,26/02/2026,74333
Jawa Tengah,Kota Magelang,Cabai Merah Besar,kg,26/02/2026,43333
Jawa Tengah,Kota Magelang,Bawang Merah,kg,26/02/2026,40000
Jawa Tengah,Kota Magelang,Bawang Putih Honan,kg,26/02/2026,32667
Jawa Tengah,Kota Surakarta,Beras Medium,kg,26/02/2026,13583
Jawa Tengah,Kota Surakarta,Beras Premium,kg,26/02/2026,15750
Jawa Tengah,Kota Surakarta,Gula Pasir Curah,kg,26/02/2026,17000
Jawa Tengah,Kota Surakarta,Minyak Goreng Sawit Kemasan Premium,lt,26/02/2026,21667
Jawa Tengah,Kota Surakarta,Minyak Goreng Sawit Curah,lt,26/02/2026,20000
Jawa Tengah,Kota Surakarta,Minyakita,lt,26/02/2026,15700
Jawa Tengah,Kota Surakarta,Daging Sapi Paha Belakang,kg,26/02/2026,135000
Jawa Tengah,Kota Surakarta,Daging Ayam Ras,kg,26/02/2026,40000
Jawa Tengah,Kota Surakarta,Telur Ayam Ras,kg,26/02/2026,29000
Jawa Tengah,Kota Surakarta,Tepung Terigu,kg,26/02/2026,11250
Jawa Tengah,Kota Surakarta,Kedelai Impor,kg,26/02/2026,12000
Jawa Tengah,Kota Surakarta,Cabai Merah Keriting,kg,26/02/2026,20667
Jawa Tengah,Kota Surakarta,Cabai Rawit Merah,kg,26/02/2026,69000
Jawa Tengah,Kota Surakarta,Cabai Merah Besar,kg,26/02/2026,19000
Jawa Tengah,Kota Surakarta,Bawang Merah,kg,26/02/2026,36000
Jawa Tengah,Kota Surakarta,Bawang Putih Honan,kg,26/02/2026,28000
Jawa Tengah,Kota Salatiga,Beras Medium,kg,26/02/2026,13467
Jawa Tengah,Kota Salatiga,Beras Premium,kg,26/02/2026,14267
Jawa Tengah,Kota Salatiga,Gula Pasir Curah,kg,26/02/2026,17500
Jawa Tengah,Kota Salatiga,Minyak Goreng Sawit Kemasan Premium,lt,26/02/2026,22000
Jawa Tengah,Kota Salatiga,Minyak Goreng Sawit Curah,lt,26/02/2026,17100
Jawa Tengah,Kota Salatiga,Minyakita,lt,26/02/2026,15700
Jawa Tengah,Kota Salatiga,Daging Sapi Paha Belakang,kg,26/02/2026,120000
Jawa Tengah,Kota Salatiga,Daging Ayam Ras,kg,26/02/2026,39333
Jawa Tengah,Kota Salatiga,Telur Ayam Ras,kg,26/02/2026,29000
Jawa Tengah,Kota Salatiga,Tepung Terigu,kg,26/02/2026,12000
Jawa Tengah,Kota Salatiga,Kedelai Impor,kg,26/02/2026,12000
Jawa Tengah,Kota Salatiga,Cabai Merah Keriting,kg,26/02/2026,36667
Jawa Tengah,Kota Salatiga,Cabai Rawit Merah,kg,26/02/2026,69333
Jawa Tengah,Kota Salatiga,Cabai Merah Besar,kg,26/02/2026,40000
Jawa Tengah,Kota Salatiga,Bawang Merah,kg,26/02/2026,46000
Jawa Tengah,Kota Salatiga,Bawang Putih Honan,kg,26/02/2026,31333
Jawa Tengah,Kota Semarang,Beras Medium,kg,26/02/2026,13792
Jawa Tengah,Kota Semarang,Beras Premium,kg,26/02/2026,15292
Jawa Tengah,Kota Semarang,Gula Pasir Curah,kg,26/02/2026,17000
Jawa Tengah,Kota Semarang,Minyak Goreng Sawit Kemasan Premium,lt,26/02/2026,21500
Jawa Tengah,Kota Semarang,Minyak Goreng Sawit Curah,lt,26/02/2026,19833
Jawa Tengah,Kota Semarang,Minyakita,lt,26/02/2026,15700
Jawa Tengah,Kota Semarang,Daging Sapi Paha Belakang,kg,26/02/2026,130000
Jawa Tengah,Kota Semarang,Daging Ayam Ras,kg,26/02/2026,40833
Jawa Tengah,Kota Semarang,Telur Ayam Ras,kg,26/02/2026,30000
Jawa Tengah,Kota Semarang,Tepung Terigu,kg,26/02/2026,11750
Jawa Tengah,Kota Semarang,Kedelai Impor,kg,26/02/2026,0
Jawa Tengah,Kota Semarang,Cabai Merah Keriting,kg,26/02/2026,29000
Jawa Tengah,Kota Semarang,Cabai Rawit Merah,kg,26/02/2026,75000
Jawa Tengah,Kota Semarang,Cabai Merah Besar,kg,26/02/2026,33167
Jawa Tengah,Kota Semarang,Bawang Merah,kg,26/02/2026,44500
Jawa Tengah,Kota Semarang,Bawang Putih Honan,kg,26/02/2026,0
Jawa Tengah,Kota Pekalongan,Beras Medium,kg,26/02/2026,13500
Jawa Tengah,Kota Pekalongan,Beras Premium,kg,26/02/2026,14900
Jawa Tengah,Kota Pekalongan,Gula Pasir Curah,kg,26/02/2026,17000
Jawa Tengah,Kota Pekalongan,Minyak Goreng Sawit Kemasan Premium,lt,26/02/2026,21000
Jawa Tengah,Kota Pekalongan,Minyak Goreng Sawit Curah,lt,26/02/2026,18450
Jawa Tengah,Kota Pekalongan,Minyakita,lt,26/02/2026,15700
Jawa Tengah,Kota Pekalongan,Daging Sapi Paha Belakang,kg,26/02/2026,130000
Jawa Tengah,Kota Pekalongan,Daging Ayam Ras,kg,26/02/2026,42000
Jawa Tengah,Kota Pekalongan,Telur Ayam Ras,kg,26/02/2026,30000
Jawa Tengah,Kota Pekalongan,Tepung Terigu,kg,26/02/2026,11000
Jawa Tengah,Kota Pekalongan,Kedelai Impor,kg,26/02/2026,10000
Jawa Tengah,Kota Pekalongan,Cabai Merah Keriting,kg,26/02/2026,35000
Jawa Tengah,Kota Pekalongan,Cabai Rawit Merah,kg,26/02/2026,80000
Jawa Tengah,Kota Pekalongan,Cabai Merah Besar,kg,26/02/2026,28000
Jawa Tengah,Kota Pekalongan,Bawang Merah,kg,26/02/2026,48000
Jawa Tengah,Kota Pekalongan,Bawang Putih Honan,kg,26/02/2026,0
Jawa Tengah,Kota Tegal,Beras Medium,kg,26/02/2026,13250
Jawa Tengah,Kota Tegal,Beras Premium,kg,26/02/2026,14900
Jawa Tengah,Kota Tegal,Gula Pasir Curah,kg,26/02/2026,17333
Jawa Tengah,Kota Tegal,Minyak Goreng Sawit Kemasan Premium,lt,26/02/2026,21500
Jawa Tengah,Kota Tegal,Minyak Goreng Sawit Curah,lt,26/02/2026,17700
Jawa Tengah,Kota Tegal,Minyakita,lt,26/02/2026,15700
Jawa Tengah,Kota Tegal,Daging Sapi Paha Belakang,kg,26/02/2026,145000
Jawa Tengah,Kota Tegal,Daging Ayam Ras,kg,26/02/2026,43000
Jawa Tengah,Kota Tegal,Telur Ayam Ras,kg,26/02/2026,30833
Jawa Tengah,Kota Tegal,Tepung Terigu,kg,26/02/2026,11833
Jawa Tengah,Kota Tegal,Kedelai Impor,kg,26/02/2026,10200
Jawa Tengah,Kota Tegal,Cabai Merah Keriting,kg,26/02/2026,36667
Jawa Tengah,Kota Tegal,Cabai Rawit Merah,kg,26/02/2026,78333
Jawa Tengah,Kota Tegal,Cabai Merah Besar,kg,26/02/2026,28333
Jawa Tengah,Kota Tegal,Bawang Merah,kg,26/02/2026,45000
Jawa Tengah,Kota Tegal,Bawang Putih Honan,kg,26/02/2026,34667
Jawa Tengah,Kab. Cilacap,Beras Medium,kg,27/02/2026,13500
Jawa Tengah,Kab. Cilacap,Beras Premium,kg,27/02/2026,14500
Jawa Tengah,Kab. Cilacap,Gula Pasir Curah,kg,27/02/2026,17333
Jawa Tengah,Kab. Cilacap,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,22000
Jawa Tengah,Kab. Cilacap,Minyak Goreng Sawit Curah,lt,27/02/2026,18000
Jawa Tengah,Kab. Cilacap,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Cilacap,Daging Sapi Paha Belakang,kg,27/02/2026,140000
Jawa Tengah,Kab. Cilacap,Daging Ayam Ras,kg,27/02/2026,40667
Jawa Tengah,Kab. Cilacap,Telur Ayam Ras,kg,27/02/2026,31000
Jawa Tengah,Kab. Cilacap,Tepung Terigu,kg,27/02/2026,12000
Jawa Tengah,Kab. Cilacap,Kedelai Impor,kg,27/02/2026,11667
Jawa Tengah,Kab. Cilacap,Cabai Merah Keriting,kg,27/02/2026,32333
Jawa Tengah,Kab. Cilacap,Cabai Rawit Merah,kg,27/02/2026,83333
Jawa Tengah,Kab. Cilacap,Cabai Merah Besar,kg,27/02/2026,28667
Jawa Tengah,Kab. Cilacap,Bawang Merah,kg,27/02/2026,39333
Jawa Tengah,Kab. Cilacap,Bawang Putih Honan,kg,27/02/2026,32000
Jawa Tengah,Kab. Banyumas,Beras Medium,kg,27/02/2026,13500
Jawa Tengah,Kab. Banyumas,Beras Premium,kg,27/02/2026,14900
Jawa Tengah,Kab. Banyumas,Gula Pasir Curah,kg,27/02/2026,17000
Jawa Tengah,Kab. Banyumas,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,21000
Jawa Tengah,Kab. Banyumas,Minyak Goreng Sawit Curah,lt,27/02/2026,18000
Jawa Tengah,Kab. Banyumas,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Banyumas,Daging Sapi Paha Belakang,kg,27/02/2026,133333
Jawa Tengah,Kab. Banyumas,Daging Ayam Ras,kg,27/02/2026,40667
Jawa Tengah,Kab. Banyumas,Telur Ayam Ras,kg,27/02/2026,31000
Jawa Tengah,Kab. Banyumas,Tepung Terigu,kg,27/02/2026,12000
Jawa Tengah,Kab. Banyumas,Kedelai Impor,kg,27/02/2026,10000
Jawa Tengah,Kab. Banyumas,Cabai Merah Keriting,kg,27/02/2026,28000
Jawa Tengah,Kab. Banyumas,Cabai Rawit Merah,kg,27/02/2026,82000
Jawa Tengah,Kab. Banyumas,Cabai Merah Besar,kg,27/02/2026,30000
Jawa Tengah,Kab. Banyumas,Bawang Merah,kg,27/02/2026,38667
Jawa Tengah,Kab. Banyumas,Bawang Putih Honan,kg,27/02/2026,0
Jawa Tengah,Kab. Purbalingga,Beras Medium,kg,27/02/2026,13000
Jawa Tengah,Kab. Purbalingga,Beras Premium,kg,27/02/2026,14200
Jawa Tengah,Kab. Purbalingga,Gula Pasir Curah,kg,27/02/2026,17000
Jawa Tengah,Kab. Purbalingga,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,21000
Jawa Tengah,Kab. Purbalingga,Minyak Goreng Sawit Curah,lt,27/02/2026,18000
Jawa Tengah,Kab. Purbalingga,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Purbalingga,Daging Sapi Paha Belakang,kg,27/02/2026,140000
Jawa Tengah,Kab. Purbalingga,Daging Ayam Ras,kg,27/02/2026,41000
Jawa Tengah,Kab. Purbalingga,Telur Ayam Ras,kg,27/02/2026,31000
Jawa Tengah,Kab. Purbalingga,Tepung Terigu,kg,27/02/2026,12000
Jawa Tengah,Kab. Purbalingga,Kedelai Impor,kg,27/02/2026,9800
Jawa Tengah,Kab. Purbalingga,Cabai Merah Keriting,kg,27/02/2026,35000
Jawa Tengah,Kab. Purbalingga,Cabai Rawit Merah,kg,27/02/2026,81000
Jawa Tengah,Kab. Purbalingga,Cabai Merah Besar,kg,27/02/2026,32000
Jawa Tengah,Kab. Purbalingga,Bawang Merah,kg,27/02/2026,43000
Jawa Tengah,Kab. Purbalingga,Bawang Putih Honan,kg,27/02/2026,33000
Jawa Tengah,Kab. Banjarnegara,Beras Medium,kg,27/02/2026,13333
Jawa Tengah,Kab. Banjarnegara,Beras Premium,kg,27/02/2026,14533
Jawa Tengah,Kab. Banjarnegara,Gula Pasir Curah,kg,27/02/2026,17000
Jawa Tengah,Kab. Banjarnegara,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,20666
Jawa Tengah,Kab. Banjarnegara,Minyak Goreng Sawit Curah,lt,27/02/2026,18450
Jawa Tengah,Kab. Banjarnegara,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Banjarnegara,Daging Sapi Paha Belakang,kg,27/02/2026,135000
Jawa Tengah,Kab. Banjarnegara,Daging Ayam Ras,kg,27/02/2026,38000
Jawa Tengah,Kab. Banjarnegara,Telur Ayam Ras,kg,27/02/2026,30666
Jawa Tengah,Kab. Banjarnegara,Tepung Terigu,kg,27/02/2026,11666
Jawa Tengah,Kab. Banjarnegara,Kedelai Impor,kg,27/02/2026,10500
Jawa Tengah,Kab. Banjarnegara,Cabai Merah Keriting,kg,27/02/2026,43333
Jawa Tengah,Kab. Banjarnegara,Cabai Rawit Merah,kg,27/02/2026,70000
Jawa Tengah,Kab. Banjarnegara,Cabai Merah Besar,kg,27/02/2026,0
Jawa Tengah,Kab. Banjarnegara,Bawang Merah,kg,27/02/2026,40000
Jawa Tengah,Kab. Banjarnegara,Bawang Putih Honan,kg,27/02/2026,34000
Jawa Tengah,Kab. Kebumen,Beras Medium,kg,27/02/2026,12250
Jawa Tengah,Kab. Kebumen,Beras Premium,kg,27/02/2026,14450
Jawa Tengah,Kab. Kebumen,Gula Pasir Curah,kg,27/02/2026,16000
Jawa Tengah,Kab. Kebumen,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,20500
Jawa Tengah,Kab. Kebumen,Minyak Goreng Sawit Curah,lt,27/02/2026,17500
Jawa Tengah,Kab. Kebumen,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Kebumen,Daging Sapi Paha Belakang,kg,27/02/2026,120000
Jawa Tengah,Kab. Kebumen,Daging Ayam Ras,kg,27/02/2026,33600
Jawa Tengah,Kab. Kebumen,Telur Ayam Ras,kg,27/02/2026,29000
Jawa Tengah,Kab. Kebumen,Tepung Terigu,kg,27/02/2026,11000
Jawa Tengah,Kab. Kebumen,Kedelai Impor,kg,27/02/2026,9550
Jawa Tengah,Kab. Kebumen,Cabai Merah Keriting,kg,27/02/2026,31167
Jawa Tengah,Kab. Kebumen,Cabai Rawit Merah,kg,27/02/2026,40800
Jawa Tengah,Kab. Kebumen,Cabai Merah Besar,kg,27/02/2026,31533
Jawa Tengah,Kab. Kebumen,Bawang Merah,kg,27/02/2026,34500
Jawa Tengah,Kab. Kebumen,Bawang Putih Honan,kg,27/02/2026,0
Jawa Tengah,Kab. Purworejo,Beras Medium,kg,27/02/2026,12800
Jawa Tengah,Kab. Purworejo,Beras Premium,kg,27/02/2026,14500
Jawa Tengah,Kab. Purworejo,Gula Pasir Curah,kg,27/02/2026,17333
Jawa Tengah,Kab. Purworejo,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,20333
Jawa Tengah,Kab. Purworejo,Minyak Goreng Sawit Curah,lt,27/02/2026,17400
Jawa Tengah,Kab. Purworejo,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Purworejo,Daging Sapi Paha Belakang,kg,27/02/2026,135500
Jawa Tengah,Kab. Purworejo,Daging Ayam Ras,kg,27/02/2026,38500
Jawa Tengah,Kab. Purworejo,Telur Ayam Ras,kg,27/02/2026,30833
Jawa Tengah,Kab. Purworejo,Tepung Terigu,kg,27/02/2026,11333
Jawa Tengah,Kab. Purworejo,Kedelai Impor,kg,27/02/2026,10000
Jawa Tengah,Kab. Purworejo,Cabai Merah Keriting,kg,27/02/2026,30333
Jawa Tengah,Kab. Purworejo,Cabai Rawit Merah,kg,27/02/2026,76000
Jawa Tengah,Kab. Purworejo,Cabai Merah Besar,kg,27/02/2026,35000
Jawa Tengah,Kab. Purworejo,Bawang Merah,kg,27/02/2026,42667
Jawa Tengah,Kab. Purworejo,Bawang Putih Honan,kg,27/02/2026,33667
Jawa Tengah,Kab. Wonosobo,Beras Medium,kg,27/02/2026,13000
Jawa Tengah,Kab. Wonosobo,Beras Premium,kg,27/02/2026,14867
Jawa Tengah,Kab. Wonosobo,Gula Pasir Curah,kg,27/02/2026,16933
Jawa Tengah,Kab. Wonosobo,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,21500
Jawa Tengah,Kab. Wonosobo,Minyak Goreng Sawit Curah,lt,27/02/2026,16933
Jawa Tengah,Kab. Wonosobo,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Wonosobo,Daging Sapi Paha Belakang,kg,27/02/2026,135000
Jawa Tengah,Kab. Wonosobo,Daging Ayam Ras,kg,27/02/2026,38000
Jawa Tengah,Kab. Wonosobo,Telur Ayam Ras,kg,27/02/2026,29667
Jawa Tengah,Kab. Wonosobo,Tepung Terigu,kg,27/02/2026,11500
Jawa Tengah,Kab. Wonosobo,Kedelai Impor,kg,27/02/2026,9400
Jawa Tengah,Kab. Wonosobo,Cabai Merah Keriting,kg,27/02/2026,38333
Jawa Tengah,Kab. Wonosobo,Cabai Rawit Merah,kg,27/02/2026,73333
Jawa Tengah,Kab. Wonosobo,Cabai Merah Besar,kg,27/02/2026,0
Jawa Tengah,Kab. Wonosobo,Bawang Merah,kg,27/02/2026,38667
Jawa Tengah,Kab. Wonosobo,Bawang Putih Honan,kg,27/02/2026,35000
Jawa Tengah,Kab. Magelang,Beras Medium,kg,27/02/2026,13400
Jawa Tengah,Kab. Magelang,Beras Premium,kg,27/02/2026,14900
Jawa Tengah,Kab. Magelang,Gula Pasir Curah,kg,27/02/2026,17000
Jawa Tengah,Kab. Magelang,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,20000
Jawa Tengah,Kab. Magelang,Minyak Goreng Sawit Curah,lt,27/02/2026,17800
Jawa Tengah,Kab. Magelang,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Magelang,Daging Sapi Paha Belakang,kg,27/02/2026,138000
Jawa Tengah,Kab. Magelang,Daging Ayam Ras,kg,27/02/2026,39000
Jawa Tengah,Kab. Magelang,Telur Ayam Ras,kg,27/02/2026,29000
Jawa Tengah,Kab. Magelang,Tepung Terigu,kg,27/02/2026,11500
Jawa Tengah,Kab. Magelang,Kedelai Impor,kg,27/02/2026,11700
Jawa Tengah,Kab. Magelang,Cabai Merah Keriting,kg,27/02/2026,30000
Jawa Tengah,Kab. Magelang,Cabai Rawit Merah,kg,27/02/2026,70000
Jawa Tengah,Kab. Magelang,Cabai Merah Besar,kg,27/02/2026,40000
Jawa Tengah,Kab. Magelang,Bawang Merah,kg,27/02/2026,40000
Jawa Tengah,Kab. Magelang,Bawang Putih Honan,kg,27/02/2026,34000
Jawa Tengah,Kab. Boyolali,Beras Medium,kg,27/02/2026,13000
Jawa Tengah,Kab. Boyolali,Beras Premium,kg,27/02/2026,14867
Jawa Tengah,Kab. Boyolali,Gula Pasir Curah,kg,27/02/2026,16500
Jawa Tengah,Kab. Boyolali,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,21000
Jawa Tengah,Kab. Boyolali,Minyak Goreng Sawit Curah,lt,27/02/2026,17500
Jawa Tengah,Kab. Boyolali,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Boyolali,Daging Sapi Paha Belakang,kg,27/02/2026,130000
Jawa Tengah,Kab. Boyolali,Daging Ayam Ras,kg,27/02/2026,39333
Jawa Tengah,Kab. Boyolali,Telur Ayam Ras,kg,27/02/2026,29333
Jawa Tengah,Kab. Boyolali,Tepung Terigu,kg,27/02/2026,11667
Jawa Tengah,Kab. Boyolali,Kedelai Impor,kg,27/02/2026,11667
Jawa Tengah,Kab. Boyolali,Cabai Merah Keriting,kg,27/02/2026,36667
Jawa Tengah,Kab. Boyolali,Cabai Rawit Merah,kg,27/02/2026,81667
Jawa Tengah,Kab. Boyolali,Cabai Merah Besar,kg,27/02/2026,38333
Jawa Tengah,Kab. Boyolali,Bawang Merah,kg,27/02/2026,40000
Jawa Tengah,Kab. Boyolali,Bawang Putih Honan,kg,27/02/2026,33000
Jawa Tengah,Kab. Klaten,Beras Medium,kg,27/02/2026,13500
Jawa Tengah,Kab. Klaten,Beras Premium,kg,27/02/2026,14900
Jawa Tengah,Kab. Klaten,Gula Pasir Curah,kg,27/02/2026,17500
Jawa Tengah,Kab. Klaten,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,22000
Jawa Tengah,Kab. Klaten,Minyak Goreng Sawit Curah,lt,27/02/2026,18000
Jawa Tengah,Kab. Klaten,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Klaten,Daging Sapi Paha Belakang,kg,27/02/2026,130000
Jawa Tengah,Kab. Klaten,Daging Ayam Ras,kg,27/02/2026,37000
Jawa Tengah,Kab. Klaten,Telur Ayam Ras,kg,27/02/2026,29000
Jawa Tengah,Kab. Klaten,Tepung Terigu,kg,27/02/2026,11333
Jawa Tengah,Kab. Klaten,Kedelai Impor,kg,27/02/2026,10333
Jawa Tengah,Kab. Klaten,Cabai Merah Keriting,kg,27/02/2026,33333
Jawa Tengah,Kab. Klaten,Cabai Rawit Merah,kg,27/02/2026,80000
Jawa Tengah,Kab. Klaten,Cabai Merah Besar,kg,27/02/2026,40000
Jawa Tengah,Kab. Klaten,Bawang Merah,kg,27/02/2026,41000
Jawa Tengah,Kab. Klaten,Bawang Putih Honan,kg,27/02/2026,30000
Jawa Tengah,Kab. Sukoharjo,Beras Medium,kg,27/02/2026,13000
Jawa Tengah,Kab. Sukoharjo,Beras Premium,kg,27/02/2026,14500
Jawa Tengah,Kab. Sukoharjo,Gula Pasir Curah,kg,27/02/2026,17000
Jawa Tengah,Kab. Sukoharjo,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,20667
Jawa Tengah,Kab. Sukoharjo,Minyak Goreng Sawit Curah,lt,27/02/2026,17000
Jawa Tengah,Kab. Sukoharjo,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Sukoharjo,Daging Sapi Paha Belakang,kg,27/02/2026,125000
Jawa Tengah,Kab. Sukoharjo,Daging Ayam Ras,kg,27/02/2026,40000
Jawa Tengah,Kab. Sukoharjo,Telur Ayam Ras,kg,27/02/2026,29000
Jawa Tengah,Kab. Sukoharjo,Tepung Terigu,kg,27/02/2026,12000
Jawa Tengah,Kab. Sukoharjo,Kedelai Impor,kg,27/02/2026,10000
Jawa Tengah,Kab. Sukoharjo,Cabai Merah Keriting,kg,27/02/2026,32333
Jawa Tengah,Kab. Sukoharjo,Cabai Rawit Merah,kg,27/02/2026,80000
Jawa Tengah,Kab. Sukoharjo,Cabai Merah Besar,kg,27/02/2026,32333
Jawa Tengah,Kab. Sukoharjo,Bawang Merah,kg,27/02/2026,40000
Jawa Tengah,Kab. Sukoharjo,Bawang Putih Honan,kg,27/02/2026,31333
Jawa Tengah,Kab. Wonogiri,Beras Medium,kg,27/02/2026,13583
Jawa Tengah,Kab. Wonogiri,Beras Premium,kg,27/02/2026,14500
Jawa Tengah,Kab. Wonogiri,Gula Pasir Curah,kg,27/02/2026,17000
Jawa Tengah,Kab. Wonogiri,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,21000
Jawa Tengah,Kab. Wonogiri,Minyak Goreng Sawit Curah,lt,27/02/2026,19500
Jawa Tengah,Kab. Wonogiri,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Wonogiri,Daging Sapi Paha Belakang,kg,27/02/2026,130000
Jawa Tengah,Kab. Wonogiri,Daging Ayam Ras,kg,27/02/2026,40667
Jawa Tengah,Kab. Wonogiri,Telur Ayam Ras,kg,27/02/2026,29333
Jawa Tengah,Kab. Wonogiri,Tepung Terigu,kg,27/02/2026,11833
Jawa Tengah,Kab. Wonogiri,Kedelai Impor,kg,27/02/2026,11167
Jawa Tengah,Kab. Wonogiri,Cabai Merah Keriting,kg,27/02/2026,24000
Jawa Tengah,Kab. Wonogiri,Cabai Rawit Merah,kg,27/02/2026,86667
Jawa Tengah,Kab. Wonogiri,Cabai Merah Besar,kg,27/02/2026,25000
Jawa Tengah,Kab. Wonogiri,Bawang Merah,kg,27/02/2026,40000
Jawa Tengah,Kab. Wonogiri,Bawang Putih Honan,kg,27/02/2026,0
Jawa Tengah,Kab. Karanganyar,Beras Medium,kg,27/02/2026,13333
Jawa Tengah,Kab. Karanganyar,Beras Premium,kg,27/02/2026,15167
Jawa Tengah,Kab. Karanganyar,Gula Pasir Curah,kg,27/02/2026,17167
Jawa Tengah,Kab. Karanganyar,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,20667
Jawa Tengah,Kab. Karanganyar,Minyak Goreng Sawit Curah,lt,27/02/2026,19333
Jawa Tengah,Kab. Karanganyar,Minyakita,lt,27/02/2026,15500
Jawa Tengah,Kab. Karanganyar,Daging Sapi Paha Belakang,kg,27/02/2026,125000
Jawa Tengah,Kab. Karanganyar,Daging Ayam Ras,kg,27/02/2026,40000
Jawa Tengah,Kab. Karanganyar,Telur Ayam Ras,kg,27/02/2026,30000
Jawa Tengah,Kab. Karanganyar,Tepung Terigu,kg,27/02/2026,12000
Jawa Tengah,Kab. Karanganyar,Kedelai Impor,kg,27/02/2026,10000
Jawa Tengah,Kab. Karanganyar,Cabai Merah Keriting,kg,27/02/2026,40000
Jawa Tengah,Kab. Karanganyar,Cabai Rawit Merah,kg,27/02/2026,80000
Jawa Tengah,Kab. Karanganyar,Cabai Merah Besar,kg,27/02/2026,40000
Jawa Tengah,Kab. Karanganyar,Bawang Merah,kg,27/02/2026,40000
Jawa Tengah,Kab. Karanganyar,Bawang Putih Honan,kg,27/02/2026,30000
Jawa Tengah,Kab. Sragen,Beras Medium,kg,27/02/2026,13400
Jawa Tengah,Kab. Sragen,Beras Premium,kg,27/02/2026,14400
Jawa Tengah,Kab. Sragen,Gula Pasir Curah,kg,27/02/2026,16750
Jawa Tengah,Kab. Sragen,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,19750
Jawa Tengah,Kab. Sragen,Minyak Goreng Sawit Curah,lt,27/02/2026,18600
Jawa Tengah,Kab. Sragen,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Sragen,Daging Sapi Paha Belakang,kg,27/02/2026,120000
Jawa Tengah,Kab. Sragen,Daging Ayam Ras,kg,27/02/2026,40000
Jawa Tengah,Kab. Sragen,Telur Ayam Ras,kg,27/02/2026,30167
Jawa Tengah,Kab. Sragen,Tepung Terigu,kg,27/02/2026,12000
Jawa Tengah,Kab. Sragen,Kedelai Impor,kg,27/02/2026,9650
Jawa Tengah,Kab. Sragen,Cabai Merah Keriting,kg,27/02/2026,27000
Jawa Tengah,Kab. Sragen,Cabai Rawit Merah,kg,27/02/2026,85333
Jawa Tengah,Kab. Sragen,Cabai Merah Besar,kg,27/02/2026,20333
Jawa Tengah,Kab. Sragen,Bawang Merah,kg,27/02/2026,40000
Jawa Tengah,Kab. Sragen,Bawang Putih Honan,kg,27/02/2026,31333
Jawa Tengah,Kab. Grobogan,Beras Medium,kg,27/02/2026,13000
Jawa Tengah,Kab. Grobogan,Beras Premium,kg,27/02/2026,14825
Jawa Tengah,Kab. Grobogan,Gula Pasir Curah,kg,27/02/2026,17000
Jawa Tengah,Kab. Grobogan,Minyak Goreng Sawit Kemasan Premium,lt,27/02/2026,19000
Jawa Tengah,Kab. Grobogan,Minyak Goreng Sawit Curah,lt,27/02/2026,16000
Jawa Tengah,Kab. Grobogan,Minyakita,lt,27/02/2026,15700
Jawa Tengah,Kab. Grobogan,Daging Sapi Paha Belakang,kg,27/02/2026,130000
